  86 0.0824204 0.0812641 
  85 0.0824907 0.0983977 
  84 0.0824236 0.115773 
  83 0.0824944 0.132907 
  82 0.0824283 0.150284 
  81 0.0824997 0.167419 
 120 0.100122 -0.160296 
 119 0.100202 -0.143155 
 118 0.100116 -0.125784 
 117 0.100197 -0.108645 
 116 0.100111 -0.0912747 
 115 0.100193 -0.0741366 
 114 0.100109 -0.0567668 
 113 0.100192 -0.0396294 
 112 0.100107 -0.0222593 
 111  0.10019 -0.00512248 
 110 0.100107 0.0122483 
 109 0.100191 0.0293848 
 108 0.100108 0.0467556 
 107 0.100193 0.0638921 
 106 0.100111 0.0812631 
 105 0.100196 0.0983998 
 104 0.100114 0.115772 
 103   0.1002 0.132909 
 102  0.10012 0.150283 
 101 0.100206 0.167421 
 140 0.117466 -0.160292 
 139 0.117561 -0.143153 
 138  0.11746 -0.125781 
 137 0.117555 -0.108643 
 136 0.117455 -0.0912707 
 135  0.11755 -0.0741338 
 134 0.117452 -0.0567628 
 133 0.117548 -0.0396266 
 132 0.117449 -0.0222553 
 131 0.117547 -0.00511965 
 130 0.117449 0.0122523 
 129 0.117547 0.0293877 
 128 0.117451 0.0467597 
 127  0.11755 0.063895 
 126 0.117454 0.0812672 
 125 0.117554 0.0984027 
 124 0.117458 0.115776 
 123 0.117559 0.132912 
 122 0.117464 0.150287 
 121 0.117566 0.167424 
 160 0.134797 -0.160289 
 159 0.134905 -0.143151 
 158 0.134789 -0.125778 
 157 0.134898 -0.108641 
 156 0.134783 -0.0912679 
 155 0.134893 -0.0741318 
 154  0.13478 -0.05676 
 153 0.134891 -0.0396246 
 152 0.134777 -0.0222524 
 151 0.134889 -0.00511764 
 150 0.134777 0.0122552 
 149  0.13489 0.0293897 
 148 0.134779 0.0467626 
 147 0.134893 0.0638971 
 146 0.134782 0.0812702 
 145 0.134897 0.0984048 
 144 0.134787 0.115779 
 143 0.134903 0.132914 
 142 0.134795  0.15029 
 141 0.134911 0.167426 
 180 0.152113 -0.160288 
 179 0.152234 -0.14315 
 178 0.152104 -0.125776 
 177 0.152226 -0.108639 
 176 0.152097 -0.0912663 
 175 0.152221 -0.0741307 
 174 0.152094 -0.0567583 
 173 0.152218 -0.0396234 
 172  0.15209 -0.0222507 
 171 0.152216 -0.00511647 
 170  0.15209 0.0122569 
 169 0.152217 0.0293909 
 168 0.152093 0.0467643 
 167  0.15222 0.0638983 
 166 0.152096 0.0812719 
 165 0.152225 0.098406 
 164 0.152102 0.115781 
 163 0.152232 0.132915 
 162  0.15211 0.150292 
 161 0.152241 0.167427 
 200 0.169415 -0.160287 
 199  0.16955 -0.143149 
 198 0.169405 -0.125776 
 197 0.169541 -0.108639 
 196 0.169398 -0.0912657 
 195 0.169535 -0.0741303 
 194 0.169394 -0.0567578 
 193 0.169532 -0.039623 
 192  0.16939 -0.0222502 
 191  0.16953 -0.00511608 
 190  0.16939 0.0122574 
 189 0.169531 0.0293913 
 188 0.169392 0.0467649 
 187 0.169534 0.0638987 
 186 0.169396 0.0812724 
 185  0.16954 0.0984064 
 184 0.169403 0.115781 
 183 0.169547 0.132916 
 182 0.169412 0.150293 
 181 0.169557 0.167428 
 220 0.186878 -0.160285 
 219 0.187027 -0.143151 
 218 0.186867 -0.125774 
 217 0.187017 -0.108641 
 216 0.186859 -0.0912642 
 215  0.18701 -0.0741322 
 214 0.186854 -0.0567563 
 213 0.187007 -0.0396249 
 212  0.18685 -0.0222487 
 211 0.187004 -0.00511797 
 210  0.18685 0.0122589 
 209 0.187005 0.0293894 
 208 0.186853 0.0467663 
 207  0.18701 0.0638968 
 206 0.186858 0.0812739 
 205 0.187015 0.0984045 
 204 0.186864 0.115783 
 203 0.187023 0.132914 
 202 0.186874 0.150294 
 201 0.187035 0.167426 
 240 0.204223 -0.160287 
 239 0.204385 -0.143152 
 238 0.204211 -0.125776 
 237 0.204374 -0.108642 
 236 0.204202 -0.091266 
 235 0.204367 -0.0741334 
 234 0.204197 -0.056758 
 233 0.204364 -0.0396261 
 232 0.204193 -0.0222505 
 231 0.204361 -0.00511919 
 230 0.204193 0.0122572 
 229 0.204362 0.0293881 
 228 0.204196 0.0467646 
 227 0.204366 0.0638955 
 226 0.204201 0.0812721 
 225 0.204373 0.0984032 
 224 0.204208 0.115781 
 223 0.204382 0.132912 
 222 0.204219 0.150292 
 221 0.204394 0.167424 
 260 0.221554 -0.16029 
 259  0.22173 -0.143154 
 258 0.221541 -0.125779 
 257 0.221719 -0.108644 
 256 0.221532 -0.0912688 
 255 0.221711 -0.0741353 
 254 0.221527 -0.0567609 
 253 0.221707 -0.0396281 
 252 0.221522 -0.0222533 
 251 0.221704 -0.00512118 
 250 0.221522 0.0122543 
 249 0.221705 0.0293861 
 248 0.221525 0.0467617 
 247  0.22171 0.0638935 
 246  0.22153 0.0812692 
 245 0.221717 0.0984012 
 244 0.221538 0.115778 
 243 0.221726  0.13291 
 242  0.22155 0.150289 
 241 0.221739 0.167422 
 280 0.238874 -0.160294 
 279 0.239063 -0.143157 
 278  0.23886 -0.125782 
 277 0.239051 -0.108647 
 276  0.23885 -0.0912727 
 275 0.239042 -0.0741381 
 274 0.238844 -0.0567648 
 273 0.239038 -0.0396309 
 272 0.238839 -0.0222573 
 271 0.239034 -0.00512397 
 270 0.238839 0.0122503 
 269 0.239036 0.0293833 
 268 0.238843 0.0467576 
 267 0.239041 0.0638907 
 266 0.238848 0.0812651 
 265 0.239048 0.0983983 
 264 0.238857 0.115774 
 263 0.239059 0.132907 
 262  0.23887 0.150285 
 261 0.239073 0.167419 
 300 0.256183 -0.160299 
 299 0.256385 -0.14316 
 298 0.256168 -0.125788 
 297 0.256372 -0.10865 
 296 0.256157 -0.0912778 
 295 0.256363 -0.0741416 
 294 0.256151 -0.05677 
 293 0.256358 -0.0396344 
 292 0.256146 -0.0222625 
 291 0.256355 -0.0051276 
 290 0.256146 0.0122451 
 289 0.256356 0.0293797 
 288 0.256149 0.0467524 
 287 0.256362 0.063887 
 286 0.256155 0.0812599 
 285  0.25637 0.0983946 
 284 0.256165 0.115769 
 283 0.256381 0.132904 
 282 0.256178  0.15028 
 281 0.256396 0.167415 
 320  0.27365 -0.160298 
 319 0.273866 -0.14317 
 318 0.273634 -0.125787 
 317 0.273851 -0.10866 
 316 0.273623 -0.0912778 
 315 0.273842 -0.0741516 
 314 0.273616 -0.0567696 
 313 0.273837 -0.0396442 
 312 0.273612 -0.022262 
 311 0.273835 -0.00513707 
 310 0.273611 0.0122452 
 309 0.273835 0.0293698 
 308 0.273615 0.0467529 
 307 0.273841 0.0638775 
 306  0.27362 0.0812602 
 305 0.273848 0.0983847 
 304  0.27363 0.115769 
 303  0.27386 0.132894 
 302 0.273645  0.15028 
 301 0.273877 0.167406 
 340 0.290997 -0.160305 
 339 0.291225 -0.143175 
 338  0.29098 -0.125794 
 337  0.29121 -0.108665 
 336 0.290967 -0.0912848 
 335 0.291199 -0.0741565 
 334 0.290961 -0.0567767 
 333 0.291195 -0.0396491 
 332 0.290956 -0.0222692 
 331 0.291192 -0.00514207 
 330 0.290954 0.0122381 
 329 0.291192 0.0293647 
 328 0.290959 0.0467457 
 327 0.291199 0.0638723 
 326 0.290964 0.0812529 
 325 0.291206 0.0983796 
 324 0.290975 0.115762 
 323 0.291219 0.132889 
 322 0.290991 0.150273 
 321 0.291237   0.1674 
 360 0.308332 -0.160313 
 359 0.308573 -0.14318 
 358 0.308314 -0.125802 
 357 0.308557 -0.10867 
 356 0.308301 -0.091293 
 355 0.308546 -0.0741622 
 354 0.308293 -0.0567849 
 353 0.308541 -0.0396549 
 352 0.308289 -0.0222774 
 351 0.308538 -0.00514787 
 350 0.308287 0.0122297 
 349 0.308538 0.0293589 
 348 0.308292 0.0467373 
 347 0.308545 0.0638664 
 346 0.308297 0.0812444 
 345 0.308553 0.0983736 
 344 0.308309 0.115753 
 343 0.308566 0.132883 
 342 0.308326 0.150264 
 341 0.308585 0.167394 
 380 0.325655 -0.160322 
 379 0.325909 -0.143186 
 378 0.325636 -0.125811 
 377 0.325892 -0.108677 
 376 0.325622 -0.0913021 
 375  0.32588 -0.0741686 
 374 0.325615 -0.0567942 
 373 0.325875 -0.0396613 
 372  0.32561 -0.0222867 
 371 0.325872 -0.00515438 
 370 0.325608 0.0122204 
 369 0.325872 0.0293523 
 368 0.325613 0.0467279 
 367 0.325879 0.0638598 
 366 0.325619 0.0812349 
 365 0.325888 0.0983669 
 364 0.325631 0.115744 
 363 0.325902 0.132876 
 362 0.325649 0.150254 
 361 0.325922 0.167387 
 400 0.342969 -0.160332 
 399 0.343235 -0.143193 
 398 0.342949 -0.125821 
 397 0.343217 -0.108684 
 396 0.342934 -0.0913116 
 395 0.343205 -0.0741757 
 394 0.342926 -0.0568037 
 393   0.3432 -0.0396685 
 392 0.342922 -0.0222964 
 391 0.343197 -0.00516166 
 390 0.342919 0.0122106 
 389 0.343197 0.029345 
 388 0.342925 0.0467181 
 387 0.343205 0.0638524 
 386 0.342931 0.0812251 
 385 0.343213 0.0983594 
 384 0.342944 0.115734 
 383 0.343228 0.132869 
 382 0.342962 0.150244 
 381 0.343249  0.16738 
 420 0.360452 -0.160333 
 419 0.360731 -0.143211 
 418 0.360433 -0.125821 
 417 0.360714 -0.108701 
 416 0.360417 -0.0913123 
 415   0.3607 -0.0741928 
 414 0.360406 -0.0568042 
 413 0.360692 -0.0396855 
 412 0.360401 -0.0222974 
 411 0.360689 -0.00517923 
 410 0.360402 0.0122099 
 409 0.360692 0.0293278 
 408 0.360406 0.0467168 
 407 0.360699 0.0638346 
 406 0.360414 0.0812242 
 405 0.360709 0.0983423 
 404 0.360427 0.115733 
 403 0.360725 0.132851 
 402 0.360447 0.150243 
 401 0.360747 0.167362 
 440 0.377814 -0.160344 
 439 0.378105 -0.143219 
 438 0.377794 -0.125833 
 437 0.378087 -0.108709 
 436 0.377777 -0.0913243 
 435 0.378073 -0.0742011 
 434 0.377766 -0.0568163 
 433 0.378064 -0.039694 
 432 0.377761 -0.0223095 
 431 0.378061 -0.00518774 
 430 0.377761 0.0121976 
 429 0.378065 0.0293192 
 428 0.377766 0.0467044 
 427 0.378072 0.063826 
 426 0.377774 0.0812119 
 425 0.378083 0.0983335 
 424 0.377788 0.115721 
 423 0.378099 0.132842 
 422 0.377808 0.150231 
 421 0.378122 0.167353 
 460 0.395165 -0.160357 
 459 0.395468 -0.143228 
 458 0.395144 -0.125846 
 457  0.39545 -0.108718 
 456 0.395127 -0.0913372 
 455 0.395435 -0.0742101 
 454 0.395115 -0.0568293 
 453 0.395426 -0.0397031 
 452 0.395109 -0.0223226 
 451 0.395423 -0.00519692 
 450  0.39511 0.0121845 
 449 0.395426  0.02931 
 448 0.395115 0.0466912 
 447 0.395434 0.0638166 
 446 0.395124 0.0811985 
 445 0.395445 0.098324 
 444 0.395138 0.115707 
 443 0.395462 0.132833 
 442 0.395159 0.150217 
 441 0.395486 0.167344 
 480 0.412508 -0.160371 
 479 0.412824 -0.143237 
 478 0.412486 -0.12586 
 477 0.412804 -0.108728 
 476 0.412469 -0.0913511 
 475 0.412789 -0.0742199 
 474 0.412456 -0.0568433 
 473 0.412779 -0.0397129 
 472  0.41245 -0.0223368 
 471 0.412776 -0.00520683 
 470 0.412451 0.0121702 
 469  0.41278 0.0292999 
 468 0.412456 0.0466769 
 467 0.412788 0.0638065 
 466 0.412465 0.0811841 
 465 0.412799 0.0983138 
 464  0.41248 0.115693 
 463 0.412817 0.132823 
 462 0.412502 0.150203 
 461 0.412842 0.167333 
 500 0.429841 -0.160386 
 499 0.430169 -0.143248 
 498 0.429819 -0.125875 
 497 0.430149 -0.108738 
 496   0.4298 -0.091366 
 495 0.430133 -0.0742302 
 494 0.429787 -0.0568583 
 493 0.430123 -0.0397233 
 492 0.429781 -0.0223519 
 491  0.43012 -0.00521742 
 490 0.429782 0.012155 
 489 0.430124 0.0292892 
 488 0.429787 0.0466615 
 487 0.430131 0.0637957 
 486 0.429797 0.0811687 
 485 0.430143 0.0983029 
 484 0.429812 0.115677 
 483 0.430162 0.132812 
 482 0.429835 0.150187 
 481 0.430187 0.167322 
 520 0.451764 -0.160388 
 519 0.452106 -0.143271 
 518 0.451738 -0.125877 
 517 0.452083 -0.108761 
 516  0.45172 -0.0913685 
 515 0.452068 -0.0742542 
 514 0.451709 -0.056861 
 513 0.452059 -0.0397475 
 512 0.451701 -0.0223542 
 511 0.452054 -0.00524124 
 510   0.4517 0.012152 
 509 0.452056 0.0292646 
 508 0.451705 0.0466581 
 507 0.452064 0.0637707 
 506 0.451715 0.0811655 
 505 0.452077 0.0982782 
 504 0.451733 0.115674 
 503 0.452098 0.132787 
 502 0.451757 0.150184 
 501 0.452125 0.167298 
 540 0.469002 -0.160404 
 539 0.469355 -0.143282 
 538 0.468974 -0.125893 
 537  0.46933 -0.108773 
 536 0.468956 -0.0913846 
 535 0.469315 -0.0742655 
 534 0.468944 -0.0568773 
 533 0.469307 -0.0397589 
 532 0.468936 -0.0223705 
 531 0.469301 -0.00525273 
 530 0.468935 0.0121355 
 529 0.469303 0.029253 
 528  0.46894 0.0466416 
 527 0.469311 0.063759 
 526 0.468951 0.0811488 
 525 0.469325 0.0982664 
 524 0.468969 0.115657 
 523 0.469346 0.132775 
 522 0.468994 0.150167 
 521 0.469374 0.167286 
 560 0.486229 -0.16042 
 559 0.486594 -0.143294 
 558 0.486201 -0.12591 
 557 0.486568 -0.108784 
 556 0.486182 -0.0914017 
 555 0.486552 -0.0742774 
 554  0.48617 -0.0568945 
 553 0.486544 -0.0397709 
 552 0.486161 -0.0223878 
 551 0.486538 -0.00526487 
 550  0.48616 0.0121181 
 549  0.48654 0.0292407 
 548 0.486165 0.046624 
 547 0.486548 0.0637466 
 546 0.486177 0.0811312 
 545 0.486563 0.0982539 
 544 0.486196  0.11564 
 543 0.486585 0.132763 
 542 0.486221  0.15015 
 541 0.486613 0.167273 
 580 0.503447 -0.160438 
 579 0.503823 -0.143306 
 578 0.503418 -0.125927 
 577 0.503797 -0.108797 
 576 0.503398 -0.0914196 
 575 0.503781 -0.0742899 
 574 0.503386 -0.0569125 
 573 0.503772 -0.0397835 
 572 0.503377 -0.022406 
 571 0.503765 -0.00527764 
 570 0.503376 0.0120998 
 569 0.503768 0.0292278 
 568 0.503382 0.0466056 
 567 0.503777 0.0637336 
 566 0.503393 0.0811126 
 565 0.503791 0.0982407 
 564 0.503413 0.115621 
 563 0.503814 0.132749 
 562 0.503439 0.150131 
 561 0.503843  0.16726 
 600 0.520658 -0.160457 
 599 0.521045 -0.143319 
 598 0.520628 -0.125946 
 597 0.521019 -0.10881 
 596 0.520608 -0.0914384 
 595 0.521002 -0.074303 
 594 0.520596 -0.0569315 
 593 0.520992 -0.0397968 
 592 0.520586 -0.0224251 
 591 0.520986 -0.00529103 
 590 0.520585 0.0120806 
 589 0.520989 0.0292143 
 588 0.520591 0.0465862 
 587 0.520997 0.0637199 
 586 0.520603 0.0810931 
 585 0.521013 0.0982269 
 584 0.520623 0.115601 
 583 0.521036 0.132736 
 582  0.52065 0.150111 
 581 0.521066 0.167246 
 620  0.53796 -0.160461 
 619 0.538357 -0.143348 
 618 0.537932 -0.125951 
 617 0.538332 -0.108839 
 616 0.537908 -0.0914421 
 615 0.538312 -0.0743318 
 614 0.537894 -0.0569356 
 613 0.538301 -0.039826 
 612 0.537888 -0.02243 
 611 0.538298 -0.00532092 
 610 0.537885 0.0120759 
 609 0.538299 0.0291846 
 608  0.53789 0.0465815 
 607 0.538307 0.0636901 
 606 0.537903 0.0810882 
 605 0.538323 0.0981969 
 604 0.537925 0.115596 
 603 0.538349 0.132705 
 602 0.537949 0.150105 
 601 0.538376 0.167215 
 640 0.555063 -0.16048 
 639 0.555471 -0.143361 
 638 0.555035 -0.12597 
 637 0.555446 -0.108853 
 636 0.555011 -0.0914617 
 635 0.555426 -0.0743454 
 634 0.554996 -0.0569553 
 633 0.555414 -0.0398398 
 632  0.55499 -0.0224498 
 631 0.555411 -0.00533487 
 630 0.554987 0.0120559 
 629 0.555412 0.0291705 
 628 0.554992 0.0465613 
 627  0.55542 0.0636758 
 626 0.555005 0.0810679 
 625 0.555437 0.0981825 
 624 0.555028 0.115576 
 623 0.555464 0.132691 
 622 0.555052 0.150085 
 621 0.555491   0.1672 
 660 0.572159  -0.1605 
 659 0.572577 -0.143375 
 658  0.57213 -0.12599 
 657 0.572551 -0.108867 
 656 0.572105 -0.0914821 
 655  0.57253 -0.0743597 
 654  0.57209 -0.0569758 
 653 0.572519 -0.0398542 
 652 0.572083 -0.0224705 
 651 0.572516 -0.0053494 
 650  0.57208 0.0120351 
 649 0.572516 0.0291558 
 648 0.572085 0.0465404 
 647 0.572525 0.063661 
 646 0.572099 0.0810468 
 645 0.572542 0.0981676 
 644 0.572122 0.115554 
 643 0.572569 0.132676 
 642 0.572147 0.150063 
 641 0.572598 0.167185 
 680 0.589247 -0.160521 
 679 0.589675 -0.14339 
 678 0.589217 -0.126011 
 677 0.589649 -0.108881 
 676 0.589191 -0.0915033 
 675 0.589627 -0.0743745 
 674 0.589176 -0.0569972 
 673 0.589616 -0.0398692 
 672 0.589169 -0.0224921 
 671 0.589612 -0.00536452 
 670 0.589166 0.0120134 
 669 0.589613 0.0291405 
 668 0.589171 0.0465185 
 667 0.589622 0.0636456 
 666 0.589185 0.0810248 
 665 0.589639 0.098152 
 664 0.589209 0.115532 
 663 0.589667  0.13266 
 662 0.589235 0.150041 
 661 0.589696 0.167169 
 700 0.606328 -0.160543 
 699 0.606767 -0.143405 
 698 0.606297 -0.126033 
 697  0.60674 -0.108897 
 696 0.606272 -0.0915253 
 695 0.606718 -0.0743898 
 694 0.606256 -0.0570193 
 693 0.606706 -0.0398847 
 692 0.606249 -0.0225144 
 691 0.606702 -0.00538018 
 690 0.606246 0.0119909 
 689 0.606703 0.0291247 
 688 0.606251 0.0464959 
 687 0.606712 0.0636296 
 686 0.606265 0.081002 
 685  0.60673 0.0981359 
 684  0.60629 0.115509 
 683 0.606759 0.132644 
 682 0.606316 0.150018 
 681 0.606789 0.167153 
 720 0.623562 -0.160544 
 719 0.624011 -0.143436 
 718 0.623531 -0.126036 
 717 0.623983 -0.108929 
 716 0.623507 -0.0915283 
 715 0.623963 -0.0744227 
 714 0.623491 -0.0570222 
 713  0.62395 -0.0399174 
 712 0.623481 -0.0225171 
 711 0.623944 -0.00541282 
 710 0.623482 0.011988 
 709 0.623949 0.029092 
 708 0.623488 0.0464927 
 707 0.623959 0.0635967 
 706 0.623501 0.0809988 
 705 0.623976 0.0981028 
 704 0.623523 0.115506 
 703 0.624002  0.13261 
 702 0.623553 0.150014 
 701 0.624035 0.167119 
 740  0.64067 -0.160566 
 739 0.641128 -0.143452 
 738 0.640638 -0.126058 
 737   0.6411 -0.108945 
 736 0.640613 -0.0915507 
 735 0.641079 -0.0744383 
 734 0.640597 -0.0570448 
 733 0.641066 -0.0399332 
 732 0.640587 -0.0225398 
 731  0.64106 -0.0054288 
 730 0.640587 0.0119651 
 729 0.641065 0.0290759 
 728 0.640594 0.0464697 
 727 0.641075 0.0635804 
 726 0.640608 0.0809756 
 725 0.641093 0.0980864 
 724  0.64063 0.115482 
 723 0.641119 0.132594 
 722  0.64066 0.149991 
 721 0.641153 0.167103 
 760 0.657769 -0.160589 
 759 0.658236 -0.143467 
 758 0.657736 -0.126081 
 757 0.658208 -0.108961 
 756 0.657711 -0.0915738 
 755 0.658186 -0.0744545 
 754 0.657694 -0.0570681 
 753 0.658173 -0.0399495 
 752 0.657684 -0.0225633 
 751 0.658167 -0.00544529 
 750 0.657684 0.0119415 
 749 0.658172 0.0290592 
 748 0.657691 0.0464459 
 747 0.658182 0.0635636 
 746 0.657705 0.0809516 
 745   0.6582 0.0980694 
 744 0.657728 0.115458 
 743 0.658227 0.132576 
 742 0.657758 0.149966 
 741 0.658262 0.167085 
 780  0.67486 -0.160613 
 779 0.675337 -0.143484 
 778 0.674827 -0.126105 
 777 0.675308 -0.108977 
 776 0.674801 -0.0915977 
 775 0.675286 -0.0744712 
 774 0.674784 -0.0570921 
 773 0.675273 -0.0399664 
 772 0.674774 -0.0225875 
 771 0.675267 -0.00546231 
 770 0.674774 0.0119171 
 769 0.675272 0.029042 
 768 0.674781 0.0464214 
 767 0.675282 0.0635462 
 766 0.674795 0.0809269 
 765 0.675301 0.0980519 
 764 0.674818 0.115433 
 763 0.675328 0.132559 
 762  0.67485 0.149941 
 761 0.675363 0.167067 
 800 0.691946 -0.160637 
 799 0.692433 -0.143501 
 798 0.691912 -0.126129 
 797 0.692403 -0.108994 
 796 0.691886 -0.0916223 
 795 0.692381 -0.0744883 
 794 0.691868 -0.0571169 
 793 0.692367 -0.0399837 
 792 0.691858 -0.0226124 
 791 0.692361 -0.00547982 
 790 0.691858 0.011892 
 789 0.692365 0.0290243 
 788 0.691865 0.0463961 
 787 0.692377 0.0635284 
 786  0.69188 0.0809015 
 785 0.692395 0.0980338 
 784 0.691904 0.115408 
 783 0.692423 0.132541 
 782 0.691935 0.149916 
 781 0.692459 0.167049 
 820 0.709195 -0.16064 
 819  0.70969 -0.143536 
 818  0.70916 -0.126132 
 817 0.709659 -0.109029 
 816 0.709134 -0.0916258 
 815 0.709637 -0.0745235 
 814 0.709115 -0.0571205 
 813 0.709622 -0.040019 
 812 0.709106 -0.0226163 
 811 0.709617 -0.00551541 
 810 0.709105 0.0118877 
 809  0.70962 0.0289884 
 808 0.709113 0.0463927 
 807 0.709633 0.0634933 
 806 0.709126 0.0808969 
 805  0.70965 0.0979976 
 804 0.709151 0.115403 
 803 0.709679 0.132504 
 802 0.709186 0.149911 
 801 0.709719 0.167013 
 840  0.72632 -0.160664 
 839 0.726824 -0.143552 
 838 0.726284 -0.126156 
 837 0.726792 -0.109046 
 836 0.726258 -0.0916503 
 835  0.72677 -0.0745406 
 834 0.726239 -0.0571452 
 833 0.726755 -0.0400363 
 832 0.726229 -0.0226412 
 831  0.72675 -0.0055329 
 830 0.726228 0.0118627 
 829 0.726753 0.0289707 
 828 0.726236 0.0463675 
 827 0.726766 0.0634754 
 826  0.72625 0.0808715 
 825 0.726783 0.0979795 
 824 0.726275 0.115378 
 823 0.726813 0.132486 
 822 0.726311 0.149885 
 821 0.726853 0.166995 
 860 0.743436 -0.160689 
 859 0.743949 -0.14357 
 858   0.7434 -0.126181 
 857 0.743917 -0.109063 
 856 0.743373 -0.0916755 
 855 0.743895 -0.0745583 
 854 0.743354 -0.0571706 
 853 0.743879 -0.0400541 
 852 0.743344 -0.0226668 
 851 0.743874 -0.00555088 
 850 0.743343 0.011837 
 849 0.743877 0.0289525 
 848 0.743351 0.0463416 
 847  0.74389 0.0634571 
 846 0.743365 0.0808454 
 845 0.743908 0.097961 
 844 0.743391 0.115351 
 843 0.743938 0.132467 
 842 0.743427 0.149859 
 841 0.743979 0.166976 
 880 0.760545 -0.160715 
 879 0.761067 -0.143587 
 878 0.760508 -0.126207 
 877 0.761034 -0.109081 
 876 0.760481 -0.0917014 
 875 0.761011 -0.0745763 
 874 0.760461 -0.0571966 
 873 0.760996 -0.0400724 
 872 0.760451 -0.022693 
 871  0.76099 -0.00556931 
 870  0.76045 0.0118106 
 869 0.760994 0.0289339 
 868 0.760458 0.046315 
 867 0.761006 0.0634383 
 866 0.760472 0.0808187 
 865 0.761025 0.0979421 
 864 0.760499 0.115324 
 863 0.761056 0.132448 
 862 0.760536 0.149832 
 861 0.761097 0.166956 
 900 0.777648 -0.160741 
 899 0.778178 -0.143605 
 898  0.77761 -0.126233 
 897 0.778145 -0.109099 
 896 0.777582 -0.0917278 
 895 0.778122 -0.0745948 
 894 0.777562 -0.0572232 
 893 0.778106 -0.0400911 
 892 0.777552 -0.0227198 
 891   0.7781 -0.00558817 
 890 0.777551 0.0117836 
 889 0.778104 0.0289149 
 888 0.777559 0.0462878 
 887 0.778116 0.0634191 
 886 0.777574 0.0807913 
 885 0.778135 0.0979226 
 884   0.7776 0.115297 
 883 0.778166 0.132429 
 882 0.777638 0.149804 
 881 0.778208 0.166937 
 920 0.799765 -0.160744 
 919 0.800305 -0.143641 
 918 0.799725 -0.126237 
 917  0.80027 -0.109136 
 916 0.799699 -0.091731 
 915 0.800247 -0.0746309 
 914 0.799677 -0.0572265 
 913  0.80023 -0.0401271 
 912 0.799667 -0.0227233 
 911 0.800225 -0.00562444 
 910 0.799665 0.0117806 
 909 0.800228 0.0288791 
 908  0.79967 0.0462833 
 907 0.800237 0.0633816 
 906 0.799688 0.0807875 
 905  0.80026 0.097886 
 904 0.799716 0.115293 
 903 0.800292 0.132392 
 902 0.799748 0.149799 
 901 0.800329 0.166899 
 940  0.81693 -0.16077 
 939 0.817478 -0.143659 
 938  0.81689 -0.126263 
 937 0.817443 -0.109154 
